subject_id,core_number,flake_number,flake_mass,max_thickness,flake_count,core_mass,recorder_name,checked,
23,16,7,25.2,12.94,248,125.9,tammy,y,
23,16,8,11,13.61,248,125.9,tammy,y,
23,16,9,8.2,6.67,248,125.9,tammy,y,
23,16,10,13,8.03,248,125.9,tammy,y,
23,16,11,16.9,13.88,248,125.9,tammy,y,
23,16,12,9.4,9.11,248,125.9,tammy,y,
23,16,13,16.6,24.08,248,125.9,tammy,y-rephotograph,
23,16,14,9.3,12.2,248,125.9,tammy,y,
23,16,15,7.7,10.74,248,125.9,tammy,y,
23,16,16,9.1,10.36,248,125.9,tammy,y,
23,16,17,16.5,10.03,248,125.9,tammy,y,
23,16,18,5,6.83,248,125.9,tammy,y-rephotograph,
23,16,19,2.2,3.29,248,125.9,tammy,y,
23,16,20,5.4,9.96,248,125.9,tammy,y,
23,16,21,8.2,8.61,248,125.9,tammy,y,
23,16,22,3.5,10.37,248,125.9,tammy,y,
23,16,23,6.7,7.08,248,125.9,tammy,y,
23,16,24,3.5,7.96,248,125.9,tammy,y,
23,16,25,3.2,9.89,248,125.9,tammy,y,
23,16,26,7.1,8.4,248,125.9,tammy,y-rephotograph,
23,16,27,8.8,5.9,248,125.9,tammy,y,
23,16,28,6.5,8.55,248,125.9,tammy,y,
23,16,29,3,6.42,248,125.9,tammy,y,
23,16,30,18.1,13.97,248,125.9,tammy,y,
23,16,31,8.4,11.46,248,125.9,tammy,y,
23,16,32,38,6.39,248,125.9,tammy,y,
23,16,33,5.3,11.13,248,125.9,tammy,y,
23,16,34,2.7,5.25,248,125.9,tammy,y,
23,16,35,4.2,7.42,248,125.9,tammy,y,
23,16,36,5.4,8.51,248,125.9,tammy,y,
23,16,37,5.5,6.89,248,125.9,tammy,y,
23,16,38,12.5,9.79,248,125.9,tammy,y,
23,172,1,98.5,13.27,346,137.7,Tammy,y,
23,172,2,86,24.03,346,137.7,Tammy,y,
23,172,3,45.2,20.77,346,137.7,Tammy,y,
23,172,4,50.7,15.22,346,137.7,Tammy,y,
23,172,5,32.6,7.64,346,137.7,Tammy,y,
23,172,6,32.4,14.89,346,137.7,Tammy,y-rephotograph,
23,172,7,34.3,18.59,346,137.7,Tammy,y,
23,172,8,27.9,15.66,346,137.7,Tammy,y,
23,172,9,35.4,17.41,346,137.7,Tammy,y,
23,172,10,20.4,23.61,346,137.7,Tammy,y,
23,172,11,7.2,8.95,346,137.7,Tammy,y,
23,172,12,6.4,7.4,346,137.7,Tammy,y,
23,172,13,9,6.31,346,137.7,Tammy,y,
23,172,14,12.2,8.34,346,137.7,Tammy,y,
23,172,15,9.2,12.41,346,137.7,Tammy,y,
23,172,16,7.2,6.23,346,137.7,Tammy,y,
23,172,17,13.7,16.73,346,137.7,Tammy,y,
23,172,18,9.8,14.36,346,137.7,Tammy,y,
23,172,19,5.1,7.68,346,137.7,Tammy,y,
23,172,20,8,14.78,346,137.7,Tammy,y-rephotograph,
23,172,21,5.4,8.17,346,137.7,Tammy,y-rephotograph,
23,172,22,5.2,13.15,346,137.7,Tammy,y,
23,172,23,4.8,9.68,346,137.7,Tammy,y,
23,172,24,6.4,9.43,346,137.7,Tammy,y-rephotograph,
23,172,25,5.7,15.64,346,137.7,Tammy,y,
23,176,1,158.6,33.79,392,158.8,Mollie ,y,
23,176,2,72.6,19.99,392,158.8,Mollie ,y,
23,176,3,48.7,11.46,392,158.8,Mollie ,y,
23,176,4,44.7,15.82,392,158.8,Mollie ,y,
23,176,5,104.7,33.05,392,158.8,Mollie ,y,
23,176,6,41.2,15.26,392,158.8,Mollie ,y,
23,176,7,8.9,6.43,392,158.8,Mollie ,y-rephotograph,
23,176,8,6.7,7.41,392,158.8,Mollie ,y,
23,176,9,53.4,18.14,392,158.8,Mollie ,y,
23,176,10,18,17.67,392,158.8,Mollie ,y,
23,176,11,7,9.85,392,158.8,Mollie ,y,
23,176,12,14.5,19.68,392,158.8,Mollie ,y,
23,176,13,7.4,8.8,392,158.8,Mollie ,y,
23,176,14,17.6,11.51,392,158.8,Mollie ,y,
23,176,15,8,12.7,392,158.8,Mollie ,y,
23,176,16,18.3,10.91,392,158.8,Mollie ,y,
23,176,17,55.8,16.11,392,158.8,Mollie ,y,
23,176,18,37.2,17.15,392,158.8,Mollie ,y,
23,176,19,20.6,13.41,392,158.8,Mollie ,y,
23,176,20,28.8,21.9,392,158.8,Mollie ,y,
23,176,21,5,5.75,392,158.8,Mollie ,y,
23,176,22,12.4,7.48,392,158.8,Mollie ,y-rephotograph,
23,176,23,6.4,6.13,392,158.8,Mollie ,y,
23,176,24,4.4,4.66,392,158.8,Mollie ,y,
23,176,25,5,7.37,392,158.8,Mollie ,y,
23,176,26,5.3,7.74,392,158.8,Mollie ,y,
23,176,27,7.5,8.54,392,158.8,Mollie ,y,
23,176,28,3.4,6.31,392,158.8,Mollie ,y,
23,176,29,7.9,9.28,392,158.8,Mollie ,y,
23,176,30,5.9,7.05,392,158.8,Mollie ,y-rephotograph,
23,176,31,8.1,8.8,392,158.8,Mollie ,y,
23,176,32,5.8,8.66,392,158.8,Mollie ,y,
23,176,33,6.2,7.48,392,158.8,Mollie ,y,
23,224,1,90.5,18.52,142,164.2,Tammy,y,
23,224,2,29.2,18.18,142,164.2,Tammy,y-rephotograph,
23,224,3,26.8,8.63,142,164.2,Tammy,y,
23,224,4,16.2,11.24,142,164.2,Tammy,y,
23,224,5,15.2,10.63,142,164.2,Tammy,y,
23,224,6,26.4,13.55,142,164.2,Tammy,y-rephotograph,
23,224,7,10.9,10.95,142,164.2,Tammy,y,
23,224,8,21.7,8.44,142,164.2,Tammy,y-rephotograph,
23,224,9,44.5,16.57,142,164.2,Tammy,y,
23,224,10,14.1,6.65,142,164.2,Tammy,y,
23,224,11,8.1,9.75,142,164.2,Tammy,y-rephotograph,
23,224,12,13.2,7.83,142,164.2,Tammy,y,
23,224,13,17.9,8.23,142,164.2,Tammy,y,
23,224,14,17.8,9.45,142,164.2,Tammy,y,
23,224,15,13.7,8.77,142,164.2,Tammy,y,
23,224,16,8.6,8.49,142,164.2,Tammy,y,
23,224,17,8.1,8.96,142,164.2,Tammy,y,
23,224,18,9.7,11.46,142,164.2,Tammy,y,
23,224,19,11.7,9.55,142,164.2,Tammy,y,
23,224,20,7,12.29,142,164.2,Tammy,y,
23,224,21,7.9,6.42,142,164.2,Tammy,y,
23,224,22,5.3,5.85,142,164.2,Tammy,y,
23,224,23,6,10.94,142,164.2,Tammy,y,
23,224,24,2.1,3.46,142,164.2,Tammy,y,
23,224,25,5,5.72,142,164.2,Tammy,y-rephotograph,
23,224,26,6.8,9.22,142,164.2,Tammy,y,
23,224,27,5.7,5.85,142,164.2,Tammy,y-rephotograph,
23,224,28,8.4,9.97,142,164.2,Tammy,y,
23,224,29,1.6,3.39,142,164.2,Tammy,y-rephotograph,
23,227,1,80.4,21.01,176,137.8,Tammy,y,
23,227,2,128.9,35.31,176,137.8,Tammy,y-rephotograph,
23,227,3,31.3,20.1,176,137.8,Tammy,y,
23,227,4,86.3,33.06,176,137.8,Tammy,y,
23,227,5,16.4,7.24,176,137.8,Tammy,y,
23,227,6,27.3,15.29,176,137.8,Tammy,y,
23,227,7,11.9,9.62,176,137.8,Tammy,y,
23,227,8,6.6,9.94,176,137.8,Tammy,y,
23,227,9,12.7,13.11,176,137.8,Tammy,y,
23,227,10,9,9.36,176,137.8,Tammy,y,
23,227,11,6.9,7.78,176,137.8,Tammy,y,
23,227,12,4.9,10,176,137.8,Tammy,y,
23,227,13,2.5,6.49,176,137.8,Tammy,y,
24,7,1,74.2,23.34,110,96.1,GU,rephotograph-light wasn't on,
24,7,2,112.5,25.36,110,96.1,GU,rephotograph-light wasn't on,
24,7,3,78.4,18.59,110,96.1,GU,rephotograph-light wasn't on,
24,7,4,6.9,6.36,110,96.1,GU,rephotograph-light wasn't on,
24,7,5,88.2,26.67,110,96.1,GU,rephotograph-light wasn't on,
24,7,6,26.2,13.22,110,96.1,GU,rephotograph-light wasn't on,
24,7,7,6.3,11.11,110,96.1,GU,rephotograph-light wasn't on,
24,7,8,109.1,21.45,110,96.1,GU,rephotograph-light wasn't on,
24,7,9,21.7,12.33,110,96.1,GU,rephotograph-light wasn't on,
24,7,10,49.4,24.34,110,96.1,GU,rephotograph-light wasn't on,
24,7,11,7.5,6.61,110,96.1,GU,rephotograph-light wasn't on,
24,7,12,95,21.8,110,96.1,GU,rephotograph-light wasn't on,
24,7,13,12.8,11.2,110,96.1,GU,rephotograph-light wasn't on,
24,7,14,84.2,21.42,110,96.1,GU,rephotograph-light wasn't on,
24,7,15,34.9,23.36,110,96.1,GU,rephotograph-light wasn't on,
24,7,16,33.1,14.66,110,96.1,GU,rephotograph-light wasn't on,
24,7,17,146.9,48.24,110,96.1,GU,rephotograph-light wasn't on,
24,7,18,5.8,14.23,110,96.1,GU,rephotograph-light wasn't on,
24,7,19,9.3,16.13,110,96.1,GU,rephotograph-light wasn't on,
24,7,20,6.1,8.33,110,96.1,GU,rephotograph-light wasn't on,
24,17,1,45.9,18.14,63,135.2,GU,y,
24,17,2,17.3,11.33,63,135.2,GU,y,
24,17,3,43.5,17.38,63,135.2,GU,y,
24,17,4,375,46.92,63,135.2,GU,y,
24,17,5,18.7,16.21,63,135.2,GU,rephotograph,
24,17,6,16.6,13.46,63,135.2,GU,y,
24,17,7,26.7,11.77,63,135.2,GU,y,
24,17,8,43.2,22.84,63,135.2,GU,rephotograph,
24,17,9,23.6,15.98,63,135.2,GU,y,
24,17,10,16.4,11.52,63,135.2,GU,y,
24,17,11,5,9.94,63,135.2,GU,y,
24,17,12,10.1,13.85,63,135.2,GU,rephotograph,
24,185,1,190,32.27,99,27.1,GU,rephotograph,
24,185,2,107.5,27.9,99,27.1,GU,rephotograph,
24,185,3,65.8,19.78,99,27.1,GU,y,
24,185,4,32.8,22.88,99,27.1,GU,y,
24,185,5,38.3,26.05,99,27.1,GU,y,
24,185,6,39.4,21.26,99,27.1,GU,rephotograph,
24,185,7,17.4,14.34,99,27.1,GU,y,
24,185,8,95.4,31.4,99,27.1,GU,y,
24,185,9,26.6,16.14,99,27.1,GU,y,
24,185,10,5.5,7.58,99,27.1,GU,y,
24,185,11,9.8,11.07,99,27.1,GU,rephotograph,
24,185,12,14.8,11.44,99,27.1,GU,rephotograph,
24,185,13,49,13.82,99,27.1,GU,y,
24,185,14,6.7,4.99,99,27.1,GU,rephotograph,
24,185,15,13.4,9.37,99,27.1,GU,y,
24,216,1,40.6,15.96,148,36,GU,y,
24,216,2,23.5,11.36,148,36,GU,y,
24,216,3,9.8,8.04,148,36,GU,y,
24,216,4,6,7.52,148,36,GU,y,
24,216,5,29,14.08,148,36,GU,rephotograph,
24,216,6,40.3,14.88,148,36,GU,y,
24,216,7,6.4,10.25,148,36,GU,y,
24,216,8,49.3,19.99,148,36,GU,rephotograph,
24,216,9,5.1,7.34,148,36,GU,y,
24,216,10,9,14.36,148,36,GU,y,
24,216,11,22.3,12.73,148,36,GU,rephotograph,
24,216,12,26.5,11.13,148,36,GU,y,
24,216,13,64.2,15.55,148,36,GU,y,
24,216,14,15.9,10.28,148,36,GU,y,
24,216,15,21.8,19.73,148,36,GU,y,
24,216,16,10.2,17.23,148,36,GU,y,
24,216,17,5,5.17,148,36,GU,y,
24,216,18,97.6,19.34,148,36,GU,y,
24,216,19,24.6,9.42,148,36,GU,y,
24,216,20,15.7,16.31,148,36,GU,y,
24,216,21,12.9,18.1,148,36,GU,rephotograph,
24,216,22,12.8,12.96,148,36,GU,y,
24,216,23,84.7,37.7,148,36,GU,y,
24,216,24,59,15.26,148,36,GU,y,
24,216,25,6.3,13.26,148,36,GU,rephotograph,
24,216,26,8.7,8.06,148,36,GU,y,
24,216,27,10.9,9.94,148,36,GU,y,
24,216,28,124.8,40.01,148,36,GU,rephotograph,
24,216,29,83.3,22.94,148,36,GU,rephotograph,
24,216,30,19.9,16.5,148,36,GU,y,
24,216,31,17.8,12.57,148,36,GU,y,
24,216,32,8.9,10.17,148,36,GU,rephotograph,
24,216,33,36.8,13.21,148,36,GU,y,
24,216,34,9.5,15.55,148,36,GU,rephotograph,
24,217,1,78.9,21.58,193,14.8,GU,y,
24,217,2,79.6,25.48,193,14.8,GU,y,
24,217,3,36.8,16.38,193,14.8,GU,y,
24,217,4,175.2,34.12,193,14.8,GU,y,
24,217,5,270.4,41.55,193,14.8,GU,y,
24,217,6,30.9,15.36,193,14.8,GU,y,
24,217,7,21.7,13.92,193,14.8,GU,y,
24,217,8,86.4,16.27,193,14.8,GU,y,
24,217,9,44.5,16.21,193,14.8,GU,y,
24,217,10,39,17.84,193,14.8,GU,y,
24,217,11,62.4,21.25,193,14.8,GU,y,
24,217,12,18,10.63,193,14.8,GU,y,
24,217,13,125.2,22.4,193,14.8,GU,y,
24,217,14,8.4,10.44,193,14.8,GU,y,
24,217,15,7.4,13.78,193,14.8,GU,y,
24,217,16,35.1,24.34,193,14.8,GU,y,
24,217,17,9.1,10.9,193,14.8,GU,rephotograph,
24,217,18,8.7,9.09,193,14.8,GU,y,
24,217,19,15.5,11.99,193,14.8,GU,y,
24,217,20,9.1,10.84,193,14.8,GU,y,
24,217,21,8.6,8.94,193,14.8,GU,y,
24,217,22,27.3,15.1,193,14.8,GU,y,
24,217,23,7.9,8.46,193,14.8,GU,rephotograph,
24,217,24,8.5,9.72,193,14.8,GU,y,
24,217,25,4.5,12.38,193,14.8,GU,y,
24,217,26,6.2,9.03,193,14.8,GU,y,
24,217,27,5.5,11.3,193,14.8,GU,y,
24,217,28,6.7,8.24,193,14.8,GU,y,
24,217,29,13.3,17.85,193,14.8,GU,y,
24,220,1,59.1,15.48,61,89.9,GU,y,
24,220,2,273.9,58.27,61,89.9,GU,y,
24,220,3,187.9,23.91,61,89.9,GU,y,
24,220,4,13.3,11.93,61,89.9,GU,y,
24,220,5,23.7,10.23,61,89.9,GU,y,
24,220,6,29,17.78,61,89.9,GU,rephotograph,
24,220,7,47.6,26.5,61,89.9,GU,rephotograph,
24,220,8,7.8,12.69,61,89.9,GU,y,
24,220,9,6.3,11.57,61,89.9,GU,rephotograph,
24,220,10,11.6,13.34,61,89.9,GU,rephotograph,
24,220,11,24.9,16.96,61,89.9,GU,rephotograph,
24,220,12,18.3,23.41,61,89.9,GU,rephotograph,
24,222,1,247.4,39.75,229,245.5,GU,y,
24,222,2,90.5,25.06,229,245.5,GU,y,
24,222,3,107.9,26.76,229,245.5,GU,y,
24,222,4,34.6,15.15,229,245.5,GU,y,
24,222,5,44.8,20.37,229,245.5,GU,y,
24,222,6,28.4,20.11,229,245.5,GU,rephotograph,
24,222,7,70.5,25.76,229,245.5,GU,rephotograph,
24,222,8,11.2,7.68,229,245.5,GU,y,
24,222,9,4,3.77,229,245.5,GU,y,
24,222,10,13,11.83,229,245.5,GU,y,
24,222,11,8.6,8.8,229,245.5,GU,y,
24,222,12,7.8,5.57,229,245.5,GU,y,
24,222,13,29.6,11.43,229,245.5,GU,y,
24,222,14,213.3,46.39,229,245.5,GU,y,
24,222,15,71.5,15.38,229,245.5,GU,y,
24,222,16,4.8,9.69,229,245.5,GU,y,
24,222,17,5.3,8.09,229,245.5,GU,y,
24,222,18,5,6.29,229,245.5,GU,y,
24,222,19,8.8,13.77,229,245.5,GU,y,
24,222,20,18.9,15.43,229,245.5,GU,y,
24,222,21,15,15.3,229,245.5,GU,y,
24,222,22,21.7,24.63,229,245.5,GU,y,
24,222,23,5.1,7.09,229,245.5,GU,y,
24,222,24,17.9,11.4,229,245.5,GU,y,
24,222,25,7.7,7.84,229,245.5,GU,y,
24,222,26,4.5,8.38,229,245.5,GU,y,
24,222,27,13.9,8.5,229,245.5,GU,y,
24,222,28,14.2,15.69,229,245.5,GU,rephotograph,
24,222,29,4.2,3.36,229,245.5,GU,y,
24,222,30,3.7,8.9,229,245.5,GU,y,
24,225,1,14.9,9.33,239,55.9,GU,y,
24,225,2,89.9,20.33,239,55.9,GU,y,
24,225,3,54.2,19.67,239,55.9,GU,y,
24,225,4,50,15.45,239,55.9,GU,y,
24,225,5,27.6,12.43,239,55.9,GU,y,
24,225,6,9.8,3.51,239,55.9,GU,y,
24,225,7,11.1,12.16,239,55.9,GU,y,
24,225,8,16.2,10.9,239,55.9,GU,y,
24,225,9,163.6,50.25,239,55.9,GU,y,
24,225,10,50.1,26.46,239,55.9,GU,rephotograph,
24,225,11,11.2,13.61,239,55.9,GU,y,
24,225,12,17.3,16.52,239,55.9,GU,y,
24,225,13,6.9,6.1,239,55.9,GU,y,
24,225,14,6.2,10.9,239,55.9,GU,y,
24,225,15,16.8,10.01,239,55.9,GU,y,
24,225,16,14.3,20.01,239,55.9,GU,y,
24,225,17,7.1,9.3,239,55.9,GU,y,
24,225,18,9.1,21.88,239,55.9,GU,y,
24,225,19,6.6,10.92,239,55.9,GU,y,
24,225,20,6.6,8.13,239,55.9,GU,y,
24,225,21,9.8,7.5,239,55.9,GU,y,
24,225,22,18.3,14.09,239,55.9,GU,y,
24,225,23,5.6,6.03,239,55.9,GU,y,
24,225,24,13.7,13.44,239,55.9,GU,y,
24,225,25,6.7,11.13,239,55.9,GU,y,
24,225,26,6.3,10.23,239,55.9,GU,y,
24,225,27,11.8,11.79,239,55.9,GU,y,
24,225,28,9.8,13.26,239,55.9,GU,y,
24,225,29,5.4,6.73,239,55.9,GU,rephotograph,
24,225,30,5.5,6.44,239,55.9,GU,y,
24,225,31,8.3,12.75,239,55.9,GU,y,
24,225,32,11.5,18.38,239,55.9,GU,y,
24,229,1,356.7,55.58,141,17.5,GU,rephotograph,
24,229,2,36.3,21.45,141,17.5,GU,rephotograph,
24,229,3,16.4,18.46,141,17.5,GU,y,
24,229,4,2.3,2.89,141,17.5,GU,y,
24,229,5,12.2,11.36,141,17.5,GU,y,
24,229,6,7.7,11.51,141,17.5,GU,y,
24,229,7,34.2,15.22,141,17.5,GU,y,
24,229,8,24.3,13.49,141,17.5,GU,y,
24,229,9,17.4,18.19,141,17.5,GU,y,
24,229,10,16.8,10.71,141,17.5,GU,y,
24,229,11,13,11.7,141,17.5,GU,y,
24,229,12,9,12.24,141,17.5,GU,y,
24,229,13,8.9,9.81,141,17.5,GU,y,
24,229,14,5.6,10.26,141,17.5,GU,y,
24,229,15,6.6,10.17,141,17.5,GU,y,
24,229,16,13.1,17.18,141,17.5,GU,rephotograph,
24,229,17,24.4,34.39,141,17.5,GU,y,
24,229,18,6.2,11.35,141,17.5,GU,y,
24,229,19,10.9,19.55,141,17.5,GU,y,
24,229,20,6.9,6.38,141,17.5,GU,y,
24,229,21,6.2,11.52,141,17.5,GU,y,
Demo S1,34,1,78.7,15.63,103,55.1,AC,y-->rephotograph,
Demo S1,34,2,53.2,19.52,103,55.1,AC,y,
Demo S1,34,3,54.7,16.81,103,55.1,AC,y,
Demo S1,34,4,41.7,23.85,103,55.1,AC,y,
Demo S1,34,5,81.1,21.41,103,55.1,AC,y,
Demo S1,34,6,49.5,22.47,103,55.1,AC,y-->rephotograph,
Demo S1,34,7,5.4,7.25,103,55.1,AC,y-->rephotograph,
Demo S1,34,8,6.6,7.64,103,55.1,AC,y,
Demo S1,34,9,9.7,13.61,103,55.1,AC,y,
Demo S1,34,10,5.3,9.38,103,55.1,AC,y,
Demo S1,34,11,5.2,8.1,103,55.1,AC,y,
Demo S1,34,12,6.2,7.4,103,55.1,AC,y,
Demo S1,34,13,17.3,15.76,103,55.1,AC,y,
Demo S1,34,14,6.5,9.91,103,55.1,AC,y,
Demo S1,34,15,8.8,10.97,103,55.1,AC,y,
Demo S1,34,16,6.1,8.3,103,55.1,AC,y,
Demo S1,34,17,7,12.52,103,55.1,AC,y,
Demo S1,34,18,5.2,12.83,103,55.1,AC,y,
Demo S1,95,1,314.8,37.46,278,27.8,AC,y,
Demo S1,95,2,148.6,23.94,278,27.8,AC,y,
Demo S1,95,3,123.1,19.6,278,27.8,AC,y,
Demo S1,95,4,51.3,19.27,278,27.8,AC,y,
Demo S1,95,5,51.6,17.67,278,27.8,AC,y,
Demo S1,95,6,72.8,36.68,278,27.8,AC,y,
Demo S1,95,7,49.6,20.15,278,27.8,AC,y,
Demo S1,95,8,35.1,11.75,278,27.8,AC,y,
Demo S1,95,9,41.8,24.33,278,27.8,AC,y,
Demo S1,95,10,31.2,17.75,278,27.8,AC,y,
Demo S1,95,11,29.6,13.29,278,27.8,AC,y-rephotograph,
Demo S1,95,12,40,18.92,278,27.8,AC,y,
Demo S1,95,13,13.6,8.12,278,27.8,AC,y,
Demo S1,95,14,12.6,10.02,278,27.8,AC,y,
Demo S1,95,15,25.7,19.39,278,27.8,AC,y,
Demo S1,95,16,18.9,9.75,278,27.8,AC,y-rephotograph,
Demo S1,95,17,18.4,10.2,278,27.8,AC,y,
Demo S1,95,18,28,15.71,278,27.8,AC,y,
Demo S1,95,19,15.2,8.68,278,27.8,AC,y,
Demo S1,95,20,22.4,11.22,278,27.8,AC,y,
Demo S1,95,21,19.1,18.41,278,27.8,AC,y,
Demo S1,95,22,33.7,16.99,278,27.8,AC,y-rephotograph,
Demo S1,95,23,8.3,8.93,278,27.8,AC,y-rephotograph,
Demo S1,95,24,19.2,9.87,278,27.8,AC,y,
Demo S1,95,25,15.6,10.6,278,27.8,AC,y,
Demo S1,95,26,31.3,15.08,278,27.8,AC,y,
Demo S1,95,27,9.4,11.03,278,27.8,AC,y,
Demo S1,95,28,6.9,6.94,278,27.8,AC,y,
Demo S1,95,29,8.9,10.86,278,27.8,AC,y,
Demo S1,95,30,7.2,8.94,278,27.8,AC,y,
Demo S1,95,31,8.1,8.71,278,27.8,AC,y,
Demo S1,95,32,9.9,7.16,278,27.8,AC,y,
Demo S1,95,33,11.4,8.13,278,27.8,AC,y,
Demo S1,95,34,21.7,14.31,278,27.8,AC,y,
Demo S1,95,35,9,8.49,278,27.8,AC,y,
Demo S1,95,36,12.2,11.57,278,27.8,AC,y-rephotograph,
Demo S1,95,37,8.9,8.88,278,27.8,AC,y,
Demo S1,95,38,6.1,8.96,278,27.8,AC,y,
Demo S1,95,39,5.6,7.33,278,27.8,AC,y,
Demo S1,95,40,10.2,8.85,278,27.8,AC,y,
Demo S1,95,41,7.8,10.23,278,27.8,AC,y,
Demo S1,95,44,12.5,12.31,278,27.8,AC,y-rephotograph,
Demo S1,95,45,7.9,9.07,278,27.8,AC,y,
Demo S1,95,46,6.6,8.25,278,27.8,AC,y,
Demo S1,95,47,16,11.6,278,27.8,AC,y,
Demo S1,95,48,10.3,9.2,278,27.8,AC,y,
Demo S1,95,49,8.6,8.35,278,27.8,AC,y-rephotograph,
Demo S1,95,50,6.9,11.82,278,27.8,AC,y-rephotograph,
Demo S1,95,51,6.6,8.29,278,27.8,AC,y,
Demo S1,95,52,8.9,10.42,278,27.8,AC,y-rephotograph,
Demo S1,95,53,6.5,11.04,278,27.8,AC,y,
Demo S1,95,54,5.2,7.2,278,27.8,AC,y,
Demo S1,95,55,7,10.5,278,27.8,AC,y-rephotograph,
Demo S1,95,56,5.3,10.15,278,27.8,AC,y-rephotograph,
Demo S1,95,57,6.9,11.5,278,27.8,AC,y,
Demo S1,95,58,5.7,9.26,278,27.8,AC,y-rephotograph,
Demo S1,86,1,31.6,16.99,132,24.4,AC,y,
Demo S1,86,2,44.8,29.77,132,24.4,AC,y,
Demo S1,86,3,41.4,13.48,132,24.4,AC,y,
Demo S1,86,4,8.3,8.08,132,24.4,AC,y-rephotograph,
Demo S1,86,5,20,13.52,132,24.4,AC,y,
Demo S1,86,6,27,13.47,132,24.4,AC,y,
Demo S1,86,7,23,13.16,132,24.4,AC,y,
Demo S1,86,8,36.3,16.26,132,24.4,AC,y,
Demo S1,86,9,17,15.36,132,24.4,AC,y,
Demo S1,86,10,10.2,9.19,132,24.4,AC,y,
Demo S1,86,11,11.8,8.38,132,24.4,AC,y,
Demo S1,86,12,7.3,7.1,132,24.4,AC,y-rephotograph,
Demo S1,86,13,22.7,17.87,132,24.4,AC,y,
Demo S1,86,14,13.6,10.39,132,24.4,AC,y,
Demo S1,86,15,16.6,19.06,132,24.4,AC,y,
Demo S1,86,16,18,12.82,132,24.4,AC,y-rephotograph,
Demo S1,86,17,16,9.95,132,24.4,AC,y,
Demo S1,86,18,35.1,18.67,132,24.4,AC,y,
Demo S1,86,19,6,8.19,132,24.4,AC,y,
Demo S1,86,20,6.8,11.85,132,24.4,AC,y,
Demo S1,86,21,8,11.62,132,24.4,AC,y,
Demo S1,86,22,11.5,15.27,132,24.4,AC,y,
Demo S1,86,23,9.4,8.67,132,24.4,AC,y-rephotograph,
Demo S1,86,24,7.7,9.97,132,24.4,AC,y,
Demo S1,86,25,11.2,14.25,132,24.4,AC,y,
Demo S1,86,26,8.1,5.25,132,24.4,AC,y-rephotograph,
Demo S1,86,27,10.9,11.25,132,24.4,AC,y,
Demo S1,86,28,17.1,15.51,132,24.4,AC,y,
Demo S1,86,29,19.2,22.92,132,24.4,AC,y,
Demo S1,86,30,8.2,8.19,132,24.4,AC,y,
Demo S1,86,31,6.8,7.94,132,24.4,AC,y,
Demo S1,86,32,3.5,5.7,132,24.4,AC,y,
Demo S1,86,33,8,13.51,132,24.4,AC,y,
Demo S1,86,34,5.6,5.97,132,24.4,AC,y,
Demo S1,86,35,5.1,10.82,132,24.4,AC,y,
Demo S1,86,36,5.1,9.92,132,24.4,AC,y,
Demo S1,199,1,254.2,43.47,142,56.2,AC,y,
Demo S1,199,2,89.1,36.08,142,56.2,AC,y,
Demo S1,199,3,26.1,13.34,142,56.2,AC,y,
Demo S1,199,4,48.1,20.78,142,56.2,AC,y-rephotograph,
Demo S1,199,5,41.5,21.47,142,56.2,AC,y,
Demo S1,199,6,49,18.61,142,56.2,AC,y,
Demo S1,199,7,36.3,19.77,142,56.2,AC,y,
Demo S1,199,8,19,8.82,142,56.2,AC,y,
Demo S1,199,9,33.5,18.03,142,56.2,AC,y,
Demo S1,199,10,19.5,10.52,142,56.2,AC,y,
Demo S1,199,11,27.5,16.03,142,56.2,AC,y,
Demo S1,199,12,26.7,15.03,142,56.2,AC,y,
Demo S1,199,13,15.5,20.7,142,56.2,AC,y,
Demo S1,199,14,7.2,7.47,142,56.2,AC,y,
Demo S1,199,15,17.2,16.82,142,56.2,AC,y,
Demo S1,199,16,14.1,9.98,142,56.2,AC,y,
Demo S1,199,17,20.6,16.54,142,56.2,AC,y,
Demo S1,199,18,20.9,17.66,142,56.2,AC,y,
Demo S1,199,19,9.4,8.34,142,56.2,AC,y,
Demo S1,199,20,7.9,6.44,142,56.2,AC,y-rephotograph,
Demo S1,199,21,10.1,9.02,142,56.2,AC,y,
Demo S1,199,22,11.6,12.6,142,56.2,AC,y-rephotograph,
Demo S1,199,23,5.1,8.93,142,56.2,AC,y,
Demo S1,199,24,8.8,12.97,142,56.2,AC,y-rephotograph,
Demo S1,199,25,5.5,11.61,142,56.2,AC,y,
Demo S1,199,26,2.4,4.43,142,56.2,AC,y,
Demo S1,199,27,7.4,10.09,142,56.2,AC,y,
Demo S1,199,28,6.9,12.09,142,56.2,AC,y,
Demo S1,231,1,45.8,18.99,165,59.5,AC,y-rephotograph,
Demo S1,231,2,35.7,13.8,165,59.5,AC,y ,
Demo S1,231,3,4.9,3.04,165,59.5,AC,y,
Demo S1,231,4,17.1,11.9,165,59.5,AC,y,
Demo S1,231,5,18.1,12.96,165,59.5,AC,y,
Demo S1,231,6,46.6,20.06,165,59.5,AC,y,
Demo S1,231,7,26.8,11.9,165,59.5,AC,y,
Demo S1,231,8,27.3,12.49,165,59.5,AC,y-rephotograph,
Demo S1,231,9,20.8,10.98,165,59.5,AC,y,
Demo S1,231,10,16.5,5.65,165,59.5,AC,y-rephotograph,
Demo S1,231,11,18.1,12.37,165,59.5,AC,y,
